"ID"	"PeakTime"	"Location"	"Truck"	"Bus"	"LocationType"	"Sex"	"Alcohol"	"Speeding"	"Weather"	"Visibility"	"HomeDistance"	"Age"	"Fatal"
"820"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	15.9316234924407	50.5650440263466	0
"821"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	23.6260071534351	38.0705672078958	0
"822"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	15.1834375683992	40.5029706322496	1
"823"	"pm"	"City"	"Y"	"N"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	27.6619491843206	56.8012810293873	0
"824"	"am"	"OuterSuburban"	"Y"	"Y"	"GiveWay"	"M"	"Y"	"Y"	"Raining"	"Poor"	19.9054897769004	50.8779684259837	0
"825"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"N"	"Wet"	"Moderate"	20.5495637453263	43.8459359100147	0
"826"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	25.1742484254626	44.2267208582902	0
"827"	"am"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	18.1656085381924	44.2795595598399	0
"828"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"N"	"Fine"	"Good"	17.2229679313644	46.9545780018675	0
"829"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	17.8613648369253	49.9279655584718	1
"830"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	20.5188392110124	50.209746464625	0
"831"	"am"	"City"	"Y"	"N"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	24.5553631410659	40.8320126578141	1
"832"	"am"	"City"	"N"	"N"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	24.2610248204455	34.6200720681189	0
"833"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	40.6518841518202	54.3035531841583	0
"834"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	30.0620491301048	61.9897088685021	0
"835"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	15.1134252097994	40.1860105338276	0
"836"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	12.7468655957724	46.8388101370641	0
"837"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	15.4713122065743	50.6834878708804	0
"838"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	17.93380072864	41.5558288764054	0
"839"	"pm"	"Suburban"	"N"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	32.9038074502284	43.1739807852672	0
"840"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	21.5501434634572	36.007187713754	1
"841"	"am"	"Suburban"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	21.7018110486039	51.549530652673	0
"842"	"pm"	"City"	"N"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	13.8843501264927	42.4710449020892	1
"843"	"am"	"OuterSuburban"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	14.9220814124955	48.6839626011002	1
"844"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Wet"	"Moderate"	32.0114767559823	55.2490281418767	0
"845"	"am"	"Suburban"	"Y"	"Y"	"Light"	"F"	"N"	"N"	"Raining"	"Poor"	18.0997789553926	48.5534214493977	0
"846"	"am"	"City"	"N"	"Y"	"Stop"	"F"	"Y"	"N"	"Wet"	"Moderate"	26.4126683502077	35.9672398889806	0
"847"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	18.4695308952594	57.3232263753286	0
"848"	"pm"	"Suburban"	"Y"	"N"	"GiveWay"	"M"	"Y"	"Y"	"Fine"	"Good"	16.4812655258898	37.4250493507879	0
"849"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Fine"	"Good"	24.468521349128	27.4366146187399	0
"850"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	19.5792270536251	58.5927766281514	0
"851"	"am"	"City"	"N"	"N"	"Light"	"F"	"N"	"Y"	"Raining"	"Poor"	21.0456407143894	60.0901461820241	0
"852"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	23.5817977738987	31.2084377756147	1
"853"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	13.101971690033	42.7745855179434	0
"854"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	25.2260060128148	48.3522853036695	0
"855"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Raining"	"Poor"	25.8670084314242	58.6313368589225	1
"856"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	16.0530662876281	82.1675038767324	0
"857"	"am"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	26.3275816012077	44.7416432913894	0
"858"	"am"	"Suburban"	"N"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	31.2493265803626	78.4017213828113	0
"859"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	17.2366784453866	47.5061194787312	0
"860"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Wet"	"Moderate"	24.2169765762301	29.233517012876	1
"861"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	19.2437932601356	32.8875201258231	1
"862"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Raining"	"Poor"	17.5292880098665	45.0448833488912	0
"863"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	15.0869835041526	36.3732726835731	0
"864"	"am"	"Suburban"	"N"	"N"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	22.7596320389948	52.9326365901352	0
"865"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	21.2835817065418	49.9894649291132	1
"866"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	23.6169900044211	45.254515707074	0
"867"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Wet"	"Moderate"	28.3111415640658	35.1783389572721	1
"868"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	12.3635930375785	48.7371779126431	1
"869"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Raining"	"Poor"	28.8475956053764	37.7767182974386	0
"870"	"am"	"Suburban"	"N"	"Y"	"GiveWay"	"F"	"Y"	"Y"	"Fine"	"Good"	27.6072065708296	50.475115363172	1
"871"	"am"	"City"	"Y"	"Y"	"GiveWay"	"F"	"N"	"Y"	"Raining"	"Poor"	19.8739887439927	38.3909288068056	1
"872"	"am"	"City"	"Y"	"N"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	21.5943904554936	42.7524546740195	0
"873"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	25.0711779383494	43.2268992967986	0
"874"	"pm"	"Suburban"	"Y"	"N"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	26.6131230716274	79.8533421214909	1
"875"	"pm"	"OuterSuburban"	"Y"	"Y"	"GiveWay"	"M"	"N"	"Y"	"Fine"	"Good"	15.1725974515165	55.5568178433383	0
"876"	"am"	"Suburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	24.817551576106	50.7273824695755	0
"877"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Wet"	"Moderate"	18.8861326902166	41.1507496965843	1
"878"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	14.3987305218579	46.6379082093511	0
"879"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Wet"	"Moderate"	20.4684472202054	41.6386050544136	0
"880"	"pm"	"Suburban"	"N"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	31.6415755757104	46.2160370725553	1
"881"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	14.644905903983	45.1138623668389	0
"882"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	21.3872949005939	57.7625237160827	0
"883"	"pm"	"City"	"Y"	"N"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	16.4539883891731	45.4513839247932	1
"884"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	27.3220385560391	43.6679751194002	1
"885"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Fine"	"Good"	12.7190700206823	67.1045130588607	0
"886"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	20.3215371403632	79.5141819123609	1
"887"	"pm"	"Suburban"	"Y"	"N"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	28.9731421850804	45.6774260197593	1
"888"	"pm"	"City"	"N"	"Y"	"Stop"	"F"	"Y"	"N"	"Wet"	"Moderate"	20.4476000558866	31.6337634889104	0
"889"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	22.4896044952526	61.2437824392282	0
"890"	"pm"	"City"	"Y"	"Y"	"GiveWay"	"F"	"Y"	"Y"	"Wet"	"Moderate"	22.3652248886274	59.0542260205514	1
"891"	"pm"	"OuterSuburban"	"N"	"Y"	"Stop"	"M"	"N"	"N"	"Wet"	"Moderate"	45.67881188852	56.5701736385501	0
"892"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	13.8950436856601	32.841823846777	0
"893"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	15.5430959148951	44.4413765545675	0
"894"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	26.5414217967711	29.0737918497522	0
"895"	"pm"	"OuterSuburban"	"Y"	"N"	"Light"	"F"	"N"	"N"	"Wet"	"Moderate"	24.2785138337851	39.4870389021794	0
"896"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Wet"	"Moderate"	13.0851366974951	35.0193990605681	1
"897"	"am"	"City"	"N"	"Y"	"Stop"	"M"	"Y"	"N"	"Wet"	"Moderate"	15.7157938411236	50.9059544959075	1
"898"	"pm"	"City"	"N"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	19.5382977204586	43.9409503936023	0
"899"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	14.9411786132416	47.7873897518822	0
"900"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Raining"	"Poor"	16.8182120867067	38.8540184362099	0
"901"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	38.5680964656816	35.2580131076648	0
"902"	"am"	"City"	"N"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	19.6517584193055	32.0278664434854	0
"903"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Raining"	"Poor"	20.3226914145435	35.1762637599961	0
"904"	"pm"	"Suburban"	"N"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	23.4856053770821	39.5832215802758	0
"905"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Raining"	"Poor"	28.9097895116092	42.5290166520515	1
"906"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	18.3165173769532	55.2249579151127	1
"907"	"am"	"OuterSuburban"	"N"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	22.651894406722	48.4545180005623	1
"908"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	30.5602284938863	58.7192680226051	0
"909"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	25.3794867199845	64.5567610198216	1
"910"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	20.0583687293738	47.6626675928873	0
"911"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	21.2889711161668	45.1842940061513	0
"912"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Raining"	"Poor"	18.624576375579	34.283511176382	0
"913"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	18.9299131808587	44.2537149592089	1
"914"	"am"	"Suburban"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	21.646806932192	44.1795961071429	0
"915"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Raining"	"Poor"	14.5478151348921	56.7260558216307	0
"916"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	16.1577113806529	37.0458171248423	1
"917"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	15.0201742789775	46.0481135319194	1
"918"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	18.5117720655472	55.9630625987961	0
"919"	"pm"	"Suburban"	"Y"	"N"	"Stop"	"M"	"Y"	"Y"	"Wet"	"Moderate"	17.4851733542478	64.7476582508514	0
"920"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	15.5024142117898	47.0099701108063	0
"921"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Raining"	"Poor"	19.9145908584484	51.4126298327481	0
"922"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Raining"	"Poor"	20.8632506336927	45.4517764945636	0
"923"	"am"	"City"	"N"	"Y"	"GiveWay"	"M"	"N"	"Y"	"Wet"	"Moderate"	28.9759764138645	39.3216564866811	0
"924"	"pm"	"City"	"N"	"Y"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	24.4036835254989	37.8373543009284	0
"925"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	18.9529318350383	39.2802050122432	0
"926"	"pm"	"City"	"N"	"N"	"Light"	"F"	"N"	"Y"	"Raining"	"Poor"	21.2258674298297	46.1541613445511	0
"927"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Raining"	"Poor"	21.3633398727659	65.5422888158997	0
"928"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	18.007316454498	31.3168853558175	1
"929"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	30.0668615099738	72.8005402313045	0
"930"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	22.9767241254731	42.4601762455382	1
"931"	"am"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	22.8878508644295	61.3771056093883	1
"932"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	25.9644101709859	38.5186190164836	0
"933"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	9.17051491205207	78.8358629787127	1
"934"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	25.7252113196501	50.9785254951733	1
"935"	"am"	"Suburban"	"N"	"Y"	"Stop"	"M"	"N"	"N"	"Wet"	"Moderate"	25.6271975205818	51.8098780400976	1
"936"	"pm"	"Suburban"	"N"	"Y"	"Light"	"M"	"Y"	"N"	"Raining"	"Poor"	20.6530997687461	48.9628265468457	1
"937"	"pm"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	25.2027941071362	40.2314211320212	1
"938"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Wet"	"Moderate"	20.5142824674323	45.3540389035672	0
"939"	"am"	"City"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	28.0218379336533	51.6548848267023	0
"940"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Fine"	"Good"	18.786747652102	34.8262811181981	0
"941"	"am"	"Suburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	21.6013691437117	50.2073100548825	0
"942"	"pm"	"OuterSuburban"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	24.8939558261998	56.798492432278	0
"943"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	20.7940702782115	41.1746973790374	1
"944"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Wet"	"Moderate"	21.5811932560882	44.4226030033655	0
"945"	"am"	"Suburban"	"N"	"Y"	"Stop"	"M"	"Y"	"N"	"Wet"	"Moderate"	24.4670316766931	57.4955030303944	0
"946"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	14.9029786754841	54.8485828686638	0
"947"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"N"	"Wet"	"Moderate"	23.9361812586278	39.096956082579	0
"948"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Wet"	"Moderate"	22.3659432872424	38.3992012244483	1
"949"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	16.9208856440547	41.0708216032011	1
"950"	"pm"	"City"	"N"	"Y"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	13.8714423719881	53.7998737708681	1
"951"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Fine"	"Good"	29.7886740275472	33.3834435728794	0
"952"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	17.3854494741326	38.7315295616206	0
"953"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	24.741376193593	30.1503182339645	0
"954"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	23.1027059336755	40.8626300538426	0
"955"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	33.075757280617	44.02552084534	1
"956"	"am"	"City"	"N"	"N"	"Stop"	"M"	"N"	"Y"	"Raining"	"Poor"	21.6812459050673	44.1709728963042	0
"957"	"pm"	"City"	"N"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	18.9480419881101	44.4479896460969	0
"958"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	18.3061970891233	40.915841994523	0
"959"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	26.4726957403883	55.6911521027842	1
"960"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	23.0942048153557	32.8008599737046	0
"961"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	16.1427416924097	76.3076196194294	0
"962"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	23.4291282032477	52.6312133129139	0
"963"	"pm"	"City"	"Y"	"Y"	"Light"	"F"	"N"	"Y"	"Raining"	"Poor"	17.8785606648161	60.5475826526604	0
"964"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Raining"	"Poor"	23.7354439458686	38.7831134984055	1
"965"	"am"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Raining"	"Poor"	17.3592995737391	38.0404319690981	0
"966"	"pm"	"Suburban"	"Y"	"N"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	20.7053319769824	40.0502858682835	0
"967"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	13.9625867891536	50.2209711239472	1
"968"	"pm"	"OuterSuburban"	"Y"	"N"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	17.3700232631122	41.4634301169049	0
"969"	"am"	"Suburban"	"Y"	"N"	"Light"	"M"	"Y"	"N"	"Fine"	"Good"	33.2325631991301	46.8726872067279	0
"970"	"am"	"City"	"N"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	48.4262971193027	37.7162662361112	1
"971"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Fine"	"Good"	22.4925323406575	41.7128167563548	0
"972"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Wet"	"Moderate"	13.2044006848398	51.543380758658	0
"973"	"pm"	"OuterSuburban"	"Y"	"N"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	16.1404943059792	38.387114147229	0
"974"	"pm"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"N"	"Wet"	"Moderate"	19.982779713371	43.7632758988527	1
"975"	"am"	"City"	"N"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	16.4461484539326	35.5733260830034	0
"976"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	25.2523572394964	52.2646624766297	0
"977"	"am"	"City"	"N"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	36.0328252592627	54.3213359244235	0
"978"	"am"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Raining"	"Poor"	21.5278649236366	64.7675517234577	0
"979"	"am"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	25.5782613076476	33.2480872056545	0
"980"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	18.8199453554589	30.3475597054047	0
"981"	"am"	"Suburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	19.6237517904576	28.3998425534137	1
"982"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Wet"	"Moderate"	17.6108906221689	41.5787912933269	0
"983"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	15.2590745928868	46.5681525584173	0
"984"	"pm"	"City"	"Y"	"Y"	"GiveWay"	"M"	"Y"	"N"	"Wet"	"Moderate"	18.6951897144121	43.720203952954	0
"985"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Wet"	"Moderate"	13.4241197787097	60.4160555337262	0
"986"	"am"	"City"	"Y"	"Y"	"Stop"	"F"	"N"	"Y"	"Wet"	"Moderate"	9.50588262115156	55.0402397073659	1
"987"	"am"	"City"	"N"	"N"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	21.8228804653328	41.1729845918726	0
"988"	"am"	"Suburban"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	20.8392514613267	48.4493580207043	0
"989"	"am"	"Suburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Wet"	"Moderate"	15.0975401137583	39.0201216928488	0
"990"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	25.1020946505047	59.4037957053203	0
"991"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	9.07449329670836	48.3219891474088	0
"992"	"am"	"OuterSuburban"	"Y"	"N"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	21.0359175327229	55.6536653746986	0
"993"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	12.2480285023188	53.3212248474619	0
"994"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"N"	"N"	"Fine"	"Good"	21.4680933417898	40.3667826236778	0
"995"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Fine"	"Good"	28.9458424513772	38.7891512246106	0
"996"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"Y"	"Wet"	"Moderate"	17.6899648758902	41.5205757017015	1
"997"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	17.0476982515807	48.6667828477046	0
"998"	"pm"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"N"	"Y"	"Fine"	"Good"	22.6779138354532	41.0506934381251	1
"999"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"N"	"Fine"	"Good"	18.6565027585207	53.094890473824	0
"1000"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"N"	"Fine"	"Good"	9.9703964417581	42.7687759427097	0
"1001"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"N"	"Y"	"Fine"	"Good"	14.4585750229861	40.0332106635278	1
"1002"	"pm"	"City"	"Y"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	24.712674633664	45.697130886765	1
"1003"	"pm"	"Suburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Fine"	"Good"	19.0313613491423	39.6861071309272	0
"1004"	"pm"	"City"	"Y"	"Y"	"Light"	"M"	"Y"	"N"	"Wet"	"Moderate"	31.6586478585277	51.3873729965353	0
"1005"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"M"	"Y"	"Y"	"Raining"	"Poor"	17.1798949070072	52.7532697343607	0
"1006"	"am"	"OuterSuburban"	"Y"	"Y"	"Light"	"F"	"Y"	"Y"	"Raining"	"Poor"	12.8777456663398	53.6487147176056	1
"1007"	"am"	"City"	"Y"	"Y"	"Light"	"F"	"Y"	"N"	"Wet"	"Moderate"	19.699929473465	31.2051168200711	0
"1008"	"pm"	"OuterSuburban"	"Y"	"Y"	"Stop"	"F"	"Y"	"N"	"Wet"	"Moderate"	32.7825930014948	45.0761382482597	0
"1009"	"pm"	"Suburban"	"N"	"Y"	"Stop"	"M"	"Y"	"Y"	"Fine"	"Good"	15.5313567733796	47.6381510829016	0
